age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
37,entrepreneur,married,university.degree,no,no,no,telephone,November,Wed,202,2,failure,-0.1,93.2,-42.0,4.12,5195.8,False
35,admin.,single,university.degree,no,yes,no,cellular,November,Wed,273,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
38,admin.,married,university.degree,no,yes,no,cellular,November,Wed,223,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
43,management,married,university.degree,no,no,no,cellular,November,Wed,382,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
32,admin.,married,university.degree,no,yes,no,cellular,November,Wed,278,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
42,technician,married,basic.9y,no,no,no,cellular,November,Wed,294,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
52,management,married,university.degree,no,yes,no,cellular,November,Wed,783,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,True
31,admin.,married,basic.9y,no,yes,no,cellular,November,Wed,1662,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
38,admin.,single,university.degree,no,no,no,cellular,November,Wed,79,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
36,entrepreneur,single,university.degree,no,yes,no,cellular,November,Wed,115,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
33,admin.,single,university.degree,no,yes,no,cellular,November,Wed,101,2,failure,-0.1,93.2,-42.0,4.12,5195.8,False
55,management,married,professional.course,no,yes,no,cellular,November,Wed,223,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
42,management,married,university.degree,unknown,yes,no,cellular,November,Wed,126,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
43,management,married,university.degree,no,no,yes,cellular,November,Wed,73,2,failure,-0.1,93.2,-42.0,4.12,5195.8,False
32,management,single,university.degree,no,no,no,cellular,November,Wed,163,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
36,blue-collar,married,basic.6y,no,no,no,cellular,November,Wed,299,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
30,blue-collar,married,professional.course,no,yes,no,cellular,November,Wed,107,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
45,admin.,married,university.degree,no,yes,no,cellular,November,Wed,70,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
41,admin.,divorced,basic.9y,no,unknown,unknown,cellular,November,Wed,258,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
36,entrepreneur,single,university.degree,no,no,no,cellular,November,Wed,1120,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,True
46,blue-collar,married,basic.4y,no,yes,no,cellular,November,Wed,223,4,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
35,technician,married,university.degree,no,yes,yes,cellular,November,Wed,184,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
33,management,married,university.degree,no,no,no,cellular,November,Wed,523,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
31,technician,single,high.school,no,yes,no,cellular,November,Wed,77,4,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
54,blue-collar,married,basic.4y,no,yes,no,cellular,November,Wed,252,2,failure,-0.1,93.2,-42.0,4.12,5195.8,False
40,blue-collar,married,basic.6y,unknown,no,no,cellular,November,Wed,104,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
38,technician,married,professional.course,unknown,yes,no,cellular,November,Wed,433,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
51,management,married,high.school,unknown,no,no,cellular,November,Wed,178,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
34,services,single,high.school,no,no,no,cellular,November,Wed,174,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
46,technician,married,basic.9y,no,yes,no,cellular,November,Wed,354,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
40,technician,married,high.school,no,no,no,cellular,November,Wed,231,4,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
30,technician,single,professional.course,no,no,no,cellular,November,Wed,757,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,True
35,management,married,university.degree,no,yes,no,cellular,November,Wed,130,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
46,management,married,university.degree,no,yes,no,cellular,November,Wed,111,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
52,admin.,married,high.school,no,yes,no,cellular,November,Wed,130,2,failure,-0.1,93.2,-42.0,4.12,5195.8,False
31,blue-collar,married,basic.4y,no,no,no,cellular,November,Wed,374,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
53,blue-collar,divorced,basic.6y,no,yes,no,telephone,November,Wed,95,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
56,entrepreneur,married,basic.9y,no,no,yes,cellular,November,Wed,680,2,failure,-0.1,93.2,-42.0,4.12,5195.8,True
46,management,divorced,high.school,no,yes,no,cellular,November,Wed,191,2,failure,-0.1,93.2,-42.0,4.12,5195.8,False
30,admin.,married,high.school,no,yes,no,cellular,November,Wed,193,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
53,technician,single,professional.course,no,yes,no,cellular,November,Wed,1468,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,True
39,blue-collar,married,basic.6y,unknown,no,yes,cellular,November,Wed,188,5,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
45,technician,married,university.degree,no,no,no,cellular,November,Wed,221,2,failure,-0.1,93.2,-42.0,4.12,5195.8,False
36,admin.,single,university.degree,no,no,no,cellular,November,Wed,59,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
33,services,married,high.school,no,yes,yes,cellular,November,Wed,314,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
30,admin.,married,high.school,unknown,yes,no,cellular,November,Wed,246,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
31,blue-collar,single,high.school,no,yes,no,cellular,November,Wed,154,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
45,blue-collar,married,basic.9y,no,yes,no,cellular,November,Wed,432,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
37,services,married,high.school,no,yes,yes,cellular,November,Wed,584,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
42,blue-collar,married,basic.4y,no,yes,no,cellular,November,Wed,140,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
36,management,divorced,high.school,no,no,yes,cellular,November,Wed,709,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,True
44,services,married,high.school,no,no,no,cellular,November,Wed,635,3,failure,-0.1,93.2,-42.0,4.12,5195.8,False
48,housemaid,single,high.school,unknown,yes,no,cellular,November,Wed,449,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
55,management,married,university.degree,no,no,no,cellular,November,Wed,108,4,failure,-0.1,93.2,-42.0,4.12,5195.8,False
40,admin.,single,high.school,no,no,no,cellular,November,Wed,53,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
34,management,married,university.degree,no,unknown,unknown,cellular,November,Wed,151,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
56,management,divorced,university.degree,no,no,no,cellular,November,Wed,287,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
56,management,married,university.degree,no,no,no,cellular,November,Wed,266,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
41,housemaid,divorced,university.degree,no,no,no,cellular,November,Wed,105,2,failure,-0.1,93.2,-42.0,4.12,5195.8,False
36,admin.,divorced,high.school,no,yes,no,cellular,November,Wed,225,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
32,blue-collar,married,basic.6y,unknown,yes,no,cellular,November,Wed,154,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
40,blue-collar,married,basic.6y,no,unknown,unknown,cellular,November,Wed,172,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
50,management,married,basic.6y,no,no,no,cellular,November,Wed,221,5,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
43,admin.,married,university.degree,no,yes,no,cellular,November,Wed,209,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
36,management,married,high.school,no,no,no,cellular,November,Wed,356,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
49,admin.,single,basic.9y,no,yes,yes,cellular,November,Wed,259,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
33,technician,married,university.degree,no,no,no,telephone,November,Wed,91,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
38,services,married,high.school,no,yes,yes,cellular,November,Wed,729,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
32,services,divorced,high.school,no,no,no,cellular,November,Wed,744,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
39,services,divorced,high.school,no,yes,no,cellular,November,Wed,222,3,failure,-0.1,93.2,-42.0,4.12,5195.8,False
29,admin.,married,university.degree,no,no,no,cellular,November,Wed,406,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
33,services,married,high.school,no,yes,no,cellular,November,Wed,307,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
48,housemaid,married,basic.6y,no,yes,no,cellular,November,Wed,1337,4,failure,-0.1,93.2,-42.0,4.12,5195.8,False
35,blue-collar,married,basic.9y,no,yes,no,telephone,November,Wed,178,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
53,entrepreneur,married,unknown,no,no,no,cellular,November,Wed,304,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
32,admin.,single,university.degree,no,no,no,cellular,November,Wed,1307,3,failure,-0.1,93.2,-42.0,4.12,5195.8,False
50,admin.,married,high.school,no,no,no,cellular,November,Wed,93,3,failure,-0.1,93.2,-42.0,4.12,5195.8,False
49,technician,divorced,basic.9y,no,no,no,cellular,November,Wed,225,5,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
35,technician,single,high.school,no,no,no,cellular,November,Wed,515,5,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
44,blue-collar,married,basic.6y,no,no,no,cellular,November,Wed,312,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
40,technician,divorced,high.school,no,yes,yes,cellular,November,Wed,243,2,failure,-0.1,93.2,-42.0,4.12,5195.8,False
39,admin.,married,university.degree,no,no,no,cellular,November,Wed,117,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
46,admin.,single,high.school,no,yes,no,telephone,November,Wed,207,2,failure,-0.1,93.2,-42.0,4.12,5195.8,False
44,entrepreneur,married,university.degree,no,no,yes,cellular,November,Wed,67,2,failure,-0.1,93.2,-42.0,4.12,5195.8,False
33,services,married,high.school,no,no,no,cellular,November,Wed,581,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
44,entrepreneur,married,university.degree,no,yes,no,cellular,November,Wed,676,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
54,blue-collar,married,basic.6y,unknown,no,no,cellular,November,Wed,300,5,failure,-0.1,93.2,-42.0,4.12,5195.8,False
37,management,married,university.degree,no,no,yes,cellular,November,Wed,611,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
32,services,single,university.degree,no,yes,no,telephone,November,Wed,52,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
48,management,married,high.school,unknown,no,no,cellular,November,Wed,275,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
32,blue-collar,married,basic.6y,no,no,yes,cellular,November,Wed,188,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
56,management,married,university.degree,no,yes,no,cellular,November,Wed,130,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
36,technician,married,high.school,no,yes,no,telephone,November,Wed,46,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
31,technician,single,university.degree,no,yes,no,cellular,November,Wed,143,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
39,blue-collar,married,basic.6y,no,yes,yes,telephone,November,Wed,214,2,success,-0.1,93.2,-42.0,4.12,5195.8,False
52,entrepreneur,married,university.degree,unknown,yes,yes,telephone,November,Wed,248,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
36,technician,married,professional.course,no,yes,no,telephone,November,Wed,159,7,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
37,management,married,university.degree,no,no,yes,cellular,November,Wed,307,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
36,services,married,university.degree,no,yes,no,cellular,November,Wed,37,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
30,blue-collar,married,basic.4y,no,yes,no,cellular,November,Wed,193,5,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
30,unemployed,single,unknown,no,yes,no,cellular,November,Wed,1271,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,True
30,blue-collar,married,basic.9y,no,no,no,cellular,November,Wed,167,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
47,housemaid,divorced,basic.4y,unknown,yes,yes,telephone,November,Wed,475,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
36,blue-collar,single,basic.9y,no,no,yes,telephone,November,Wed,590,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
32,technician,married,professional.course,no,yes,yes,telephone,November,Wed,196,3,failure,-0.1,93.2,-42.0,4.12,5195.8,False
34,management,married,high.school,no,yes,no,cellular,November,Wed,228,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
45,admin.,divorced,basic.9y,no,yes,no,cellular,November,Wed,575,9,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
40,entrepreneur,married,basic.4y,no,yes,yes,cellular,November,Wed,322,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
31,blue-collar,divorced,basic.9y,no,no,no,cellular,November,Wed,546,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
29,admin.,divorced,professional.course,no,no,yes,cellular,November,Wed,1435,3,failure,-0.1,93.2,-42.0,4.12,5195.8,False
50,admin.,married,university.degree,no,yes,yes,cellular,November,Wed,332,4,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
33,management,married,university.degree,no,yes,no,cellular,November,Wed,214,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
41,management,married,university.degree,no,yes,yes,cellular,November,Wed,501,4,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
55,technician,married,high.school,unknown,yes,no,cellular,November,Wed,285,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
36,blue-collar,married,basic.6y,unknown,yes,no,cellular,November,Wed,320,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
31,entrepreneur,married,university.degree,no,no,no,telephone,November,Wed,723,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
51,entrepreneur,divorced,university.degree,no,yes,no,telephone,November,Wed,89,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
31,technician,single,university.degree,unknown,no,no,cellular,November,Wed,193,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
43,blue-collar,married,basic.4y,no,yes,no,cellular,November,Wed,284,5,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
38,technician,married,professional.course,unknown,no,no,cellular,November,Wed,135,4,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
39,housemaid,divorced,high.school,no,no,no,cellular,November,Wed,214,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
45,blue-collar,married,basic.9y,unknown,yes,no,cellular,November,Wed,162,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
48,services,married,high.school,unknown,no,no,cellular,November,Wed,303,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
46,blue-collar,married,basic.9y,unknown,yes,yes,cellular,November,Wed,575,6,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
40,blue-collar,single,basic.9y,no,unknown,unknown,cellular,November,Wed,245,4,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
53,management,married,basic.4y,no,yes,no,cellular,November,Wed,64,7,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
29,services,single,high.school,no,yes,no,cellular,November,Wed,146,3,failure,-0.1,93.2,-42.0,4.12,5195.8,False
36,blue-collar,married,basic.6y,no,no,yes,cellular,November,Wed,281,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
29,technician,single,professional.course,no,yes,yes,cellular,November,Wed,182,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
53,admin.,married,high.school,no,no,no,cellular,November,Wed,291,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
54,management,married,basic.6y,no,yes,no,cellular,November,Wed,616,3,failure,-0.1,93.2,-42.0,4.12,5195.8,False
36,admin.,single,university.degree,no,no,no,cellular,November,Wed,186,5,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
53,unemployed,married,basic.9y,no,yes,no,cellular,November,Wed,248,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
33,entrepreneur,married,university.degree,no,yes,yes,cellular,November,Wed,380,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
29,services,married,basic.6y,no,no,no,cellular,November,Wed,314,2,failure,-0.1,93.2,-42.0,4.12,5195.8,False
30,unemployed,single,professional.course,no,no,no,cellular,November,Wed,206,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
38,entrepreneur,married,professional.course,no,yes,no,telephone,November,Wed,519,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
30,blue-collar,married,basic.4y,no,no,no,cellular,November,Wed,209,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
50,entrepreneur,married,university.degree,no,yes,no,cellular,November,Wed,185,2,failure,-0.1,93.2,-42.0,4.12,5195.8,False
38,blue-collar,single,basic.4y,no,no,no,cellular,November,Wed,335,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
30,services,married,high.school,no,no,no,cellular,November,Wed,131,3,failure,-0.1,93.2,-42.0,4.12,5195.8,False
36,admin.,single,university.degree,no,yes,no,cellular,November,Wed,71,4,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
52,technician,married,basic.9y,no,yes,yes,cellular,November,Wed,323,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
53,self-employed,married,university.degree,unknown,yes,no,cellular,November,Wed,70,4,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
38,technician,married,professional.course,no,no,no,cellular,November,Wed,62,3,failure,-0.1,93.2,-42.0,4.12,5195.8,False
31,admin.,married,university.degree,no,no,no,cellular,November,Wed,596,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
48,admin.,married,university.degree,no,yes,no,cellular,November,Wed,517,2,failure,-0.1,93.2,-42.0,4.12,5195.8,False
33,admin.,single,high.school,no,yes,no,cellular,November,Wed,208,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
38,blue-collar,married,basic.9y,unknown,no,no,cellular,November,Wed,145,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
48,management,married,university.degree,unknown,no,no,cellular,November,Wed,52,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
38,technician,married,professional.course,no,yes,yes,cellular,November,Wed,11,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
53,blue-collar,divorced,basic.4y,no,yes,no,cellular,November,Wed,206,5,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
34,technician,married,professional.course,no,yes,no,cellular,November,Wed,107,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
33,admin.,married,university.degree,no,yes,yes,cellular,November,Wed,54,7,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
53,management,married,basic.4y,no,yes,no,cellular,November,Wed,107,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
36,admin.,single,university.degree,no,no,no,cellular,November,Wed,102,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
34,management,single,high.school,no,yes,yes,cellular,November,Wed,201,2,success,-0.1,93.2,-42.0,4.12,5195.8,False
37,admin.,single,university.degree,no,yes,yes,cellular,November,Wed,844,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
35,housemaid,single,basic.4y,unknown,yes,no,cellular,November,Wed,66,2,success,-0.1,93.2,-42.0,4.12,5195.8,False
45,entrepreneur,married,university.degree,unknown,yes,no,telephone,November,Wed,278,7,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
32,admin.,single,university.degree,no,no,no,cellular,November,Wed,1311,2,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
38,admin.,single,university.degree,no,yes,no,cellular,November,Wed,255,6,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
30,services,married,high.school,no,yes,no,cellular,November,Wed,599,4,failure,-0.1,93.2,-42.0,4.12,5195.8,False
38,services,married,unknown,no,yes,no,cellular,November,Wed,339,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
31,entrepreneur,married,basic.9y,no,no,no,cellular,November,Wed,558,3,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,False
